datetime,date,hour,ward_id,ward_name,units_observed,bins_compromised,raccoon_confidence_level,average_unit_weight_kg,incidents_of_raccoon_human_standoff,avg_standoff_duration_sec,proximity_to_a_patio,complaints_logged
"March 22, 2024","March 22, 2024",22,2,Etobicoke Centre,12,11,5.1,5.94,2,20,0,1
"March 22, 2024","March 22, 2024",22,3,Etobicoke-Lakeshore,13,12,8.5,5.65,3,30,0,2
"March 22, 2024","March 22, 2024",22,4,Parkdale-High Park,23,17,10,6.57,4,27,1,2
"March 22, 2024","March 22, 2024",22,5,York South-Weston,16,9,8,6.35,2,25,0,1
"March 22, 2024","March 22, 2024",22,6,York Centre,10,9,8.6,5.67,0,0,0,2
"March 22, 2024","March 22, 2024",22,7,Humber River-Black Creek,11,10,9,6.61,2,27,0,1
"March 22, 2024","March 22, 2024",22,8,Eglinton-Lawrence,17,10,10,5.17,1,23,0,1
"March 22, 2024","March 22, 2024",22,9,Davenport,14,12,10,7.02,1,26,0,2
"March 22, 2024","March 22, 2024",22,10,Spadina-Fort York,20,10,9.1,4.54,2,22,1,1
"March 22, 2024","March 22, 2024",22,11,University-Rosedale,20,14,10,5.65,4,26,1,2
"March 22, 2024","March 22, 2024",22,12,Toronto-St. Paul's,9,9,4.4,5.09,1,17,0,1
"March 22, 2024","March 22, 2024",22,13,Toronto Centre,14,11,10,5.87,2,25,1,1
"March 22, 2024","March 22, 2024",22,14,Toronto-Danforth,23,15,10,6.07,2,29,1,2
"March 22, 2024","March 22, 2024",22,15,Don Valley West,13,6,8,6.25,1,30,0,2
"March 22, 2024","March 22, 2024",22,16,Don Valley East,11,6,9,4.08,3,33,0,1
"March 22, 2024","March 22, 2024",22,17,Don Valley North,13,6,6.8,5.38,2,28,0,2
"March 22, 2024","March 22, 2024",22,18,Willowdale,12,8,5.9,4.69,1,12,0,1
"March 22, 2024","March 22, 2024",22,19,Beaches-East York,13,11,10,5.6,3,17,1,2
"March 22, 2024","March 22, 2024",22,20,Scarborough Southwest,13,11,2.2,5.95,2,13,0,0
"March 22, 2024","March 22, 2024",22,21,Scarborough Centre,13,7,6.5,6.19,3,26,0,2
"March 22, 2024","March 22, 2024",22,22,Scarborough-Agincourt,12,11,5.6,5.42,2,17,0,2
"March 22, 2024","March 22, 2024",22,23,Scarborough North,14,7,10,5.61,2,27,0,2
"March 22, 2024","March 22, 2024",22,24,Scarborough-Guildwood,12,8,7.4,5.5,3,22,0,1
"March 22, 2024","March 22, 2024",22,25,Scarborough-Rouge Park,11,5,6.2,5.55,1,24,0,2
"March 22, 2024","March 22, 2024",23,1,Etobicoke North,11,8,7.8,5.64,1,24,0,1
"March 22, 2024","March 22, 2024",23,2,Etobicoke Centre,16,9,5.5,4.29,4,21,0,3
"March 22, 2024","March 22, 2024",23,3,Etobicoke-Lakeshore,13,13,10,6.27,3,31,0,2
"March 22, 2024","March 22, 2024",23,4,Parkdale-High Park,21,16,10,5.97,3,30,1,3
"March 22, 2024","March 22, 2024",23,5,York South-Weston,13,7,10,4.9,2,25,0,1
"March 22, 2024","March 22, 2024",23,6,York Centre,13,9,7.9,5.5,2,20,0,1
"March 22, 2024","March 22, 2024",23,7,Humber River-Black Creek,9,5,7.6,5.41,2,32,0,1
"March 22, 2024","March 22, 2024",23,8,Eglinton-Lawrence,14,9,10,5.4,2,27,0,2
"March 22, 2024","March 22, 2024",23,9,Davenport,19,12,10,5.77,4,27,0,1
"March 22, 2024","March 22, 2024",23,10,Spadina-Fort York,17,9,9.7,5.1,1,25,1,2
"March 22, 2024","March 22, 2024",23,11,University-Rosedale,19,11,10,5.6,2,31,1,3
"March 22, 2024","March 22, 2024",23,12,Toronto-St. Paul's,7,9,8.7,6.32,1,30,0,1
"March 22, 2024","March 22, 2024",23,13,Toronto Centre,16,13,10,5.9,3,24,1,2
"March 22, 2024","March 22, 2024",23,14,Toronto-Danforth,14,12,10,4.84,2,29,1,2
"March 22, 2024","March 22, 2024",23,15,Don Valley West,10,10,8.4,5.05,2,19,0,2
"March 22, 2024","March 22, 2024",23,16,Don Valley East,13,9,6.3,6.21,3,18,0,2
"March 22, 2024","March 22, 2024",23,17,Don Valley North,16,10,7.1,5.88,4,23,0,1
"March 22, 2024","March 22, 2024",23,18,Willowdale,13,5,10,4.54,1,25,0,1
"March 22, 2024","March 22, 2024",23,19,Beaches-East York,14,11,10,6.28,2,28,1,2
"March 22, 2024","March 22, 2024",23,20,Scarborough Southwest,10,7,8.7,5.61,2,27,0,1
"March 22, 2024","March 22, 2024",23,21,Scarborough Centre,17,9,5.7,6.5,2,19,0,1
"March 22, 2024","March 22, 2024",23,22,Scarborough-Agincourt,12,11,7.8,5.71,2,17,0,1
"March 22, 2024","March 22, 2024",23,23,Scarborough North,12,8,6,5.61,3,23,0,1
"March 22, 2024","March 22, 2024",23,24,Scarborough-Guildwood,11,7,6.3,5.58,2,18,0,1
"March 22, 2024","March 22, 2024",23,25,Scarborough-Rouge Park,13,10,9.8,5.56,2,23,0,1
"March 23, 2024","March 23, 2024",0,1,Etobicoke North,17,11,10,5.64,2,21,0,1
"March 23, 2024","March 23, 2024",0,2,Etobicoke Centre,19,13,10,5.63,3,23,0,1
"March 23, 2024","March 23, 2024",0,3,Etobicoke-Lakeshore,20,15,10,5.7,3,25,0,2
"March 23, 2024","March 23, 2024",0,4,Parkdale-High Park,27,23,10,5.23,5,26,0,3
"March 23, 2024","March 23, 2024",0,5,York South-Weston,18,11,7.6,5.78,3,28,0,1
"March 23, 2024","March 23, 2024",0,6,York Centre,15,12,10,5.79,2,31,0,3
"March 23, 2024","March 23, 2024",0,7,Humber River-Black Creek,17,11,10,6.26,3,30,0,1
"March 23, 2024","March 23, 2024",0,8,Eglinton-Lawrence,16,12,9.5,6.15,2,21,0,2
"March 23, 2024","March 23, 2024",0,9,Davenport,22,17,10,6.56,3,26,0,2
"March 23, 2024","March 23, 2024",0,10,Spadina-Fort York,21,14,10,6.09,4,27,0,2
"March 23, 2024","March 23, 2024",0,11,University-Rosedale,27,19,10,6.42,3,22,0,3
"March 23, 2024","March 23, 2024",0,12,Toronto-St. Paul's,15,11,10,6.47,2,25,0,2
"March 23, 2024","March 23, 2024",0,13,Toronto Centre,19,17,10,6.36,3,22,0,2
"March 23, 2024","March 23, 2024",0,14,Toronto-Danforth,24,15,10,4.17,3,30,0,3
"March 23, 2024","March 23, 2024",0,15,Don Valley West,13,10,10,5.53,3,22,0,2
"March 23, 2024","March 23, 2024",0,16,Don Valley East,16,13,10,6.67,1,23,0,1
"March 23, 2024","March 23, 2024",0,17,Don Valley North,14,11,9.2,5.85,2,26,0,2
"March 23, 2024","March 23, 2024",0,18,Willowdale,18,11,8.2,5.27,3,23,0,1
"March 23, 2024","March 23, 2024",0,19,Beaches-East York,19,15,10,5.6,4,27,0,3
"March 23, 2024","March 23, 2024",0,20,Scarborough Southwest,16,11,10,6.68,3,30,0,2
"March 23, 2024","March 23, 2024",0,21,Scarborough Centre,15,9,10,5.97,3,25,0,2
"March 23, 2024","March 23, 2024",0,22,Scarborough-Agincourt,14,11,10,5.45,4,25,0,1
"March 23, 2024","March 23, 2024",0,23,Scarborough North,16,8,10,5.37,4,31,0,2
"March 23, 2024","March 23, 2024",0,24,Scarborough-Guildwood,18,10,10,5.68,2,28,0,2
"March 23, 2024","March 23, 2024",0,25,Scarborough-Rouge Park,18,14,10,5.54,2,26,0,2
"March 23, 2024","March 23, 2024",1,1,Etobicoke North,18,12,7.2,3.75,2,18,0,2
"March 23, 2024","March 23, 2024",1,2,Etobicoke Centre,16,12,10,5.3,2,25,0,1
"March 23, 2024","March 23, 2024",1,3,Etobicoke-Lakeshore,21,14,10,6.53,2,22,0,2
"March 23, 2024","March 23, 2024",1,4,Parkdale-High Park,33,18,10,5.78,5,22,0,3
"March 23, 2024","March 23, 2024",1,5,York South-Weston,15,9,10,5.2,3,25,0,2
"March 23, 2024","March 23, 2024",1,6,York Centre,15,10,8.8,4.92,3,27,0,1
"March 23, 2024","March 23, 2024",1,7,Humber River-Black Creek,16,10,9.5,6.44,3,27,0,1
"March 23, 2024","March 23, 2024",1,8,Eglinton-Lawrence,14,8,10,5.36,3,21,0,2
"March 23, 2024","March 23, 2024",1,9,Davenport,22,14,10,6.42,5,23,0,3
"March 23, 2024","March 23, 2024",1,10,Spadina-Fort York,23,12,10,5.46,3,21,0,2
"March 23, 2024","March 23, 2024",1,11,University-Rosedale,26,17,10,5.09,5,26,0,3
"March 23, 2024","March 23, 2024",1,12,Toronto-St. Paul's,17,12,9.1,4.87,3,21,0,2
"March 23, 2024","March 23, 2024",1,13,Toronto Centre,27,14,10,6.03,5,25,0,2
"March 23, 2024","March 23, 2024",1,14,Toronto-Danforth,25,14,10,5.23,5,32,0,2
"March 23, 2024","March 23, 2024",1,15,Don Valley West,16,11,9.6,5.38,3,23,0,2
"March 23, 2024","March 23, 2024",1,16,Don Valley East,14,9,10,5.76,2,27,0,3
"March 23, 2024","March 23, 2024",1,17,Don Valley North,15,10,10,5.95,3,25,0,2
"March 23, 2024","March 23, 2024",1,18,Willowdale,16,10,10,5.21,2,28,0,3
"March 23, 2024","March 23, 2024",1,19,Beaches-East York,20,12,10,4.88,3,28,0,2
"March 23, 2024","March 23, 2024",1,20,Scarborough Southwest,16,10,9.3,4.81,3,25,0,2
"March 23, 2024","March 23, 2024",1,21,Scarborough Centre,13,11,9.9,5.9,2,27,0,2
"March 23, 2024","March 23, 2024",1,22,Scarborough-Agincourt,15,10,7.6,5.46,3,31,0,1
"March 23, 2024","March 23, 2024",1,23,Scarborough North,17,14,8.1,6.2,3,18,0,1
"March 23, 2024","March 23, 2024",1,24,Scarborough-Guildwood,15,11,10,5.41,3,25,0,1
"March 23, 2024","March 23, 2024",1,25,Scarborough-Rouge Park,17,8,9.7,6.07,3,27,0,1
"March 23, 2024","March 23, 2024",2,1,Etobicoke North,18,13,9.6,5.32,3,27,0,1
"March 23, 2024","March 23, 2024",2,2,Etobicoke Centre,11,11,9.4,5.49,3,20,0,3
"March 23, 2024","March 23, 2024",2,3,Etobicoke-Lakeshore,18,11,10,5.47,4,26,0,2
"March 23, 2024","March 23, 2024",2,4,Parkdale-High Park,22,23,10,5.56,5,26,0,3
"March 23, 2024","March 23, 2024",2,5,York South-Weston,15,13,9.1,6.19,1,20,0,1
"March 23, 2024","March 23, 2024",2,6,York Centre,17,13,10,6.15,4,21,0,2
"March 23, 2024","March 23, 2024",2,7,Humber River-Black Creek,15,9,10,5.81,2,20,0,1
"March 23, 2024","March 23, 2024",2,8,Eglinton-Lawrence,18,14,10,6.65,3,20,0,1
"March 23, 2024","March 23, 2024",2,9,Davenport,23,15,10,5.71,3,28,0,3
"March 23, 2024","March 23, 2024",2,10,Spadina-Fort York,19,13,10,5.85,4,24,0,2
"March 23, 2024","March 23, 2024",2,11,University-Rosedale,25,17,10,5.39,4,31,0,3
"March 23, 2024","March 23, 2024",2,12,Toronto-St. Paul's,17,10,10,5.04,1,28,0,2
"March 23, 2024","March 23, 2024",2,13,Toronto Centre,20,14,10,5.44,4,28,0,1
"March 23, 2024","March 23, 2024",2,14,Toronto-Danforth,22,18,10,5.42,3,25,0,3
"March 23, 2024","March 23, 2024",2,15,Don Valley West,16,13,10,6.1,2,22,0,3
"March 23, 2024","March 23, 2024",2,16,Don Valley East,17,11,10,5.67,0,0,0,2
"March 23, 2024","March 23, 2024",2,17,Don Valley North,15,8,8.6,5.45,2,17,0,2
"March 23, 2024","March 23, 2024",2,18,Willowdale,15,13,9.2,5.46,5,34,0,2
"March 23, 2024","March 23, 2024",2,19,Beaches-East York,21,13,10,4.8,3,25,0,4
"March 23, 2024","March 23, 2024",2,20,Scarborough Southwest,17,13,10,5.15,3,24,0,2
"March 23, 2024","March 23, 2024",2,21,Scarborough Centre,16,12,10,5.45,2,31,0,1
"March 23, 2024","March 23, 2024",2,22,Scarborough-Agincourt,13,9,10,5.8,3,24,0,2
"March 23, 2024","March 23, 2024",2,23,Scarborough North,14,12,10,5.71,2,25,0,3
"March 23, 2024","March 23, 2024",2,24,Scarborough-Guildwood,18,13,10,5.5,2,24,0,2
"March 23, 2024","March 23, 2024",2,25,Scarborough-Rouge Park,16,14,10,4.75,2,25,0,3
"March 23, 2024","March 23, 2024",3,1,Etobicoke North,19,13,10,4.3,3,33,0,2
"March 23, 2024","March 23, 2024",3,2,Etobicoke Centre,24,8,10,5.61,2,24,0,1
"March 23, 2024","March 23, 2024",3,3,Etobicoke-Lakeshore,22,12,10,5.29,3,25,0,2
"March 23, 2024","March 23, 2024",3,4,Parkdale-High Park,28,21,10,6.52,4,32,0,3
"March 23, 2024","March 23, 2024",3,5,York South-Weston,13,9,9.2,4.78,3,22,0,1
"March 23, 2024","March 23, 2024",3,6,York Centre,16,14,10,5.36,2,28,0,1
"March 23, 2024","March 23, 2024",3,7,Humber River-Black Creek,17,13,10,5.32,3,24,0,2
"March 23, 2024","March 23, 2024",3,8,Eglinton-Lawrence,16,13,8.6,5.98,2,24,0,1
"March 23, 2024","March 23, 2024",3,9,Davenport,23,16,10,5.43,4,23,0,2
"March 23, 2024","March 23, 2024",3,10,Spadina-Fort York,20,15,10,6.29,3,32,0,2
"March 23, 2024","March 23, 2024",3,11,University-Rosedale,28,18,10,6.09,4,30,0,3
"March 23, 2024","March 23, 2024",3,12,Toronto-St. Paul's,17,11,10,4.96,4,27,0,2
"March 23, 2024","March 23, 2024",3,13,Toronto Centre,23,13,10,6.08,4,29,0,2
"March 23, 2024","March 23, 2024",3,14,Toronto-Danforth,25,20,10,5.7,4,32,0,3
"March 23, 2024","March 23, 2024",3,15,Don Valley West,18,13,9.5,5.41,3,31,0,1
"March 23, 2024","March 23, 2024",3,16,Don Valley East,16,12,10,5.03,3,27,0,1
"March 23, 2024","March 23, 2024",3,17,Don Valley North,16,11,10,5.06,2,23,0,1
"March 23, 2024","March 23, 2024",3,18,Willowdale,14,14,10,5.01,2,27,0,2
"March 23, 2024","March 23, 2024",3,19,Beaches-East York,22,16,10,5.28,3,31,0,2
"March 23, 2024","March 23, 2024",3,20,Scarborough Southwest,18,14,7.1,5.95,1,24,0,2
"March 23, 2024","March 23, 2024",3,21,Scarborough Centre,14,12,10,6.08,2,25,0,2
"March 23, 2024","March 23, 2024",3,22,Scarborough-Agincourt,16,13,10,5.76,3,25,0,1
"March 23, 2024","March 23, 2024",3,23,Scarborough North,17,9,9.7,6.01,3,29,0,2
"March 23, 2024","March 23, 2024",3,24,Scarborough-Guildwood,12,11,7.2,5.38,2,20,0,2
"March 23, 2024","March 23, 2024",3,25,Scarborough-Rouge Park,19,12,10,4.69,3,22,0,3
"March 23, 2024","March 23, 2024",4,1,Etobicoke North,1,1,2.3,4.82,0,0,0,0
"March 23, 2024","March 23, 2024",4,2,Etobicoke Centre,5,3,2,5.48,0,0,0,0
"March 23, 2024","March 23, 2024",4,3,Etobicoke-Lakeshore,2,4,1,5.63,2,13,0,0
"March 23, 2024","March 23, 2024",4,4,Parkdale-High Park,8,2,3.8,6.17,0,0,0,0
"March 23, 2024","March 23, 2024",4,5,York South-Weston,2,0,4.3,4.65,0,0,0,0
"March 23, 2024","March 23, 2024",4,6,York Centre,3,0,2.7,6.38,0,0,0,0
"March 23, 2024","March 23, 2024",4,7,Humber River-Black Creek,4,0,2.8,6.19,0,0,0,0
"March 23, 2024","March 23, 2024",4,8,Eglinton-Lawrence,0,2,1.2,5.08,0,0,0,0
"March 23, 2024","March 23, 2024",4,9,Davenport,5,4,4.1,5.75,0,0,0,0
"March 23, 2024","March 23, 2024",4,10,Spadina-Fort York,1,2,1,6.21,1,7,0,0
"March 23, 2024","March 23, 2024",4,11,University-Rosedale,2,4,2.3,5.94,1,17,0,0
"March 23, 2024","March 23, 2024",4,12,Toronto-St. Paul's,1,2,1,6.08,0,0,0,0
"March 23, 2024","March 23, 2024",4,13,Toronto Centre,4,1,2.9,5.7,0,0,0,1
"March 23, 2024","March 23, 2024",4,14,Toronto-Danforth,3,5,3.8,5.45,1,13,0,1
"March 23, 2024","March 23, 2024",4,15,Don Valley West,4,4,1,5.6,0,0,0,0
"March 23, 2024","March 23, 2024",4,16,Don Valley East,3,3,1.5,5.43,1,20,0,0
"March 23, 2024","March 23, 2024",4,17,Don Valley North,3,0,3.3,5.3,0,0,0,0
"March 23, 2024","March 23, 2024",4,18,Willowdale,5,2,1.3,4.7,1,11,0,1
"March 23, 2024","March 23, 2024",4,19,Beaches-East York,2,5,1.8,5.57,2,10,0,0
"March 23, 2024","March 23, 2024",4,20,Scarborough Southwest,4,2,4.6,5.66,0,0,0,0
"March 23, 2024","March 23, 2024",4,21,Scarborough Centre,5,1,1.5,6.42,0,0,0,0
"March 23, 2024","March 23, 2024",4,22,Scarborough-Agincourt,5,0,1,5.03,0,0,0,0
"March 23, 2024","March 23, 2024",4,23,Scarborough North,1,4,2.1,4.7,1,17,0,0
"March 23, 2024","March 23, 2024",4,24,Scarborough-Guildwood,6,2,3.3,6.24,0,0,0,0
"March 23, 2024","March 23, 2024",4,25,Scarborough-Rouge Park,2,0,1.1,5.57,1,11,0,0
"March 23, 2024","March 23, 2024",5,1,Etobicoke North,0,1,2.3,6.01,1,18,0,0
"March 23, 2024","March 23, 2024",5,2,Etobicoke Centre,3,2,1.4,6.03,0,0,0,0
"March 23, 2024","March 23, 2024",5,3,Etobicoke-Lakeshore,3,3,1,5.52,2,10,0,0
"March 23, 2024","March 23, 2024",5,4,Parkdale-High Park,6,5,7.9,7.22,0,0,0,0
"March 23, 2024","March 23, 2024",5,5,York South-Weston,0,0,1,4.38,0,0,0,0
"March 23, 2024","March 23, 2024",5,6,York Centre,6,2,1.8,6.13,0,0,0,0
"March 23, 2024","March 23, 2024",5,7,Humber River-Black Creek,1,2,2.4,5.44,0,0,0,0
"March 23, 2024","March 23, 2024",5,8,Eglinton-Lawrence,1,2,1,6.27,0,0,0,0
"March 23, 2024","March 23, 2024",5,9,Davenport,3,1,1,5.14,0,0,0,0
"March 23, 2024","March 23, 2024",5,10,Spadina-Fort York,8,1,1,5.78,1,10,0,0
"March 23, 2024","March 23, 2024",5,11,University-Rosedale,5,2,2.4,4.43,1,15,0,1
"March 23, 2024","March 23, 2024",5,12,Toronto-St. Paul's,4,1,3.3,6.08,0,0,0,1
"March 23, 2024","March 23, 2024",5,13,Toronto Centre,6,3,1.3,5.98,0,0,0,0
"March 23, 2024","March 23, 2024",5,14,Toronto-Danforth,2,0,2.3,5.68,1,17,0,0
"March 23, 2024","March 23, 2024",5,15,Don Valley West,3,1,1,4.82,0,0,0,0
"March 23, 2024","March 23, 2024",5,16,Don Valley East,5,3,4,6.5,1,17,0,0
"March 23, 2024","March 23, 2024",5,17,Don Valley North,0,3,4.5,5.56,0,0,0,1
"March 23, 2024","March 23, 2024",5,18,Willowdale,0,2,2.9,5.85,0,0,0,0
"March 23, 2024","March 23, 2024",5,19,Beaches-East York,6,3,3.5,5.47,2,11,0,0
"March 23, 2024","March 23, 2024",5,20,Scarborough Southwest,4,2,1.3,6.07,1,15,0,0
"March 23, 2024","March 23, 2024",5,21,Scarborough Centre,5,0,1,6.77,0,0,0,0
"March 23, 2024","March 23, 2024",5,22,Scarborough-Agincourt,3,2,1.1,3.81,0,0,0,0
"March 23, 2024","March 23, 2024",5,23,Scarborough North,6,3,1,5.92,0,0,0,0
"March 23, 2024","March 23, 2024",5,24,Scarborough-Guildwood,0,2,1.3,5.49,0,0,0,1
"March 23, 2024","March 23, 2024",5,25,Scarborough-Rouge Park,5,2,2.4,4.89,0,0,0,0
"March 23, 2024","March 23, 2024",6,1,Etobicoke North,0,0,3.3,4.96,0,0,0,0
"March 23, 2024","March 23, 2024",6,2,Etobicoke Centre,0,2,4,5.47,1,10,0,0
"March 23, 2024","March 23, 2024",6,3,Etobicoke-Lakeshore,6,3,1,6.34,0,0,0,0
"March 23, 2024","March 23, 2024",6,4,Parkdale-High Park,8,2,2.3,5.49,0,0,0,0
"March 23, 2024","March 23, 2024",6,5,York South-Weston,0,1,2,4.7,0,0,0,0
"March 23, 2024","March 23, 2024",6,6,York Centre,2,2,2.3,5.85,1,12,0,0
"March 23, 2024","March 23, 2024",6,7,Humber River-Black Creek,1,4,3.1,6,1,11,0,0
"March 23, 2024","March 23, 2024",6,8,Eglinton-Lawrence,3,3,1.5,5.36,0,0,0,0
"March 23, 2024","March 23, 2024",6,9,Davenport,4,2,4.3,4.83,1,19,0,0
"March 23, 2024","March 23, 2024",6,10,Spadina-Fort York,3,0,1.2,5.13,0,0,0,1
"March 23, 2024","March 23, 2024",6,11,University-Rosedale,3,3,3.2,7.35,0,0,0,0
"March 23, 2024","March 23, 2024",6,12,Toronto-St. Paul's,2,0,2.3,5.67,1,16,0,0
"March 23, 2024","March 23, 2024",6,13,Toronto Centre,4,0,4.5,5.22,0,0,0,0
"March 23, 2024","March 23, 2024",6,14,Toronto-Danforth,3,3,1.4,5.32,0,0,0,0
"March 23, 2024","March 23, 2024",6,15,Don Valley West,0,1,1.7,4.71,1,15,0,1
"March 23, 2024","March 23, 2024",6,16,Don Valley East,2,0,2.2,6.09,0,0,0,1
"March 23, 2024","March 23, 2024",6,17,Don Valley North,6,2,1.7,4.92,1,6,0,0
"March 23, 2024","March 23, 2024",6,18,Willowdale,1,3,5.3,5.59,2,17,0,0
"March 23, 2024","March 23, 2024",6,19,Beaches-East York,3,3,3.1,6.33,0,0,0,0
"March 23, 2024","March 23, 2024",6,20,Scarborough Southwest,4,4,3.7,5.94,1,8,0,0
"March 23, 2024","March 23, 2024",6,21,Scarborough Centre,4,7,1.3,5.39,0,0,0,0
"March 23, 2024","March 23, 2024",6,22,Scarborough-Agincourt,3,2,3.8,5.92,1,21,0,0
"March 23, 2024","March 23, 2024",6,23,Scarborough North,3,3,1,4.96,0,0,0,0
"March 23, 2024","March 23, 2024",6,24,Scarborough-Guildwood,3,2,1,5.27,1,12,0,0
"March 23, 2024","March 23, 2024",6,25,Scarborough-Rouge Park,2,2,4,5.63,0,0,0,1
"March 23, 2024","March 23, 2024",7,1,Etobicoke North,1,2,1,4.04,1,19,0,0
"March 23, 2024","March 23, 2024",7,2,Etobicoke Centre,2,1,1.9,4.88,1,17,0,0
"March 23, 2024","March 23, 2024",7,3,Etobicoke-Lakeshore,4,1,1.6,4.61,0,0,0,1
"March 23, 2024","March 23, 2024",7,4,Parkdale-High Park,6,4,1,4.91,0,0,0,0
"March 23, 2024","March 23, 2024",7,5,York South-Weston,6,3,1.1,5.06,1,5,0,0
"March 23, 2024","March 23, 2024",7,6,York Centre,4,0,4.9,6.18,0,0,0,0
"March 23, 2024","March 23, 2024",7,7,Humber River-Black Creek,5,0,1.4,6.62,0,0,0,0
"March 23, 2024","March 23, 2024",7,8,Eglinton-Lawrence,4,1,1,5.28,0,0,0,0
"March 23, 2024","March 23, 2024",7,9,Davenport,4,6,1,5.91,0,0,0,0
"March 23, 2024","March 23, 2024",7,10,Spadina-Fort York,1,0,1.3,5.86,0,0,0,1
"March 23, 2024","March 23, 2024",7,11,University-Rosedale,2,5,1,5.95,0,0,0,0
"March 23, 2024","March 23, 2024",7,12,Toronto-St. Paul's,2,1,1.8,5.87,0,0,0,0
"March 23, 2024","March 23, 2024",7,13,Toronto Centre,1,3,1,6.68,1,19,0,0
"March 23, 2024","March 23, 2024",7,14,Toronto-Danforth,5,3,1,5.6,0,0,0,1
"March 23, 2024","March 23, 2024",7,15,Don Valley West,0,2,1,5.44,0,0,0,0
"March 23, 2024","March 23, 2024",7,16,Don Valley East,2,1,5.2,5.67,0,0,0,0
"March 23, 2024","March 23, 2024",7,17,Don Valley North,8,4,1.7,6.09,0,0,0,0
"March 23, 2024","March 23, 2024",7,18,Willowdale,2,0,3.7,5.67,1,22,0,0
"March 23, 2024","March 23, 2024",7,19,Beaches-East York,4,3,7.4,6.62,0,0,0,0
"March 23, 2024","March 23, 2024",7,20,Scarborough Southwest,1,4,1.7,4.23,0,0,0,0
"March 23, 2024","March 23, 2024",7,21,Scarborough Centre,2,2,6.3,6.1,0,0,0,0
"March 23, 2024","March 23, 2024",7,22,Scarborough-Agincourt,0,0,1.7,5.33,0,0,0,0
"March 23, 2024","March 23, 2024",7,23,Scarborough North,1,3,1,5.32,0,0,0,0
"March 23, 2024","March 23, 2024",7,24,Scarborough-Guildwood,0,3,5.6,4.46,0,0,0,0
"March 23, 2024","March 23, 2024",7,25,Scarborough-Rouge Park,2,1,4.6,5.61,0,0,0,0
"March 23, 2024","March 23, 2024",8,1,Etobicoke North,7,0,2.7,5.02,0,0,0,0
"March 23, 2024","March 23, 2024",8,2,Etobicoke Centre,2,1,1.8,5.66,0,0,0,0
"March 23, 2024","March 23, 2024",8,3,Etobicoke-Lakeshore,5,0,1.5,5.82,0,0,0,0
"March 23, 2024","March 23, 2024",8,4,Parkdale-High Park,7,2,4.6,4.92,0,0,0,1
"March 23, 2024","March 23, 2024",8,5,York South-Weston,0,0,3.1,4.35,0,0,0,0
"March 23, 2024","March 23, 2024",8,6,York Centre,4,5,2.6,5.64,1,16,0,0
"March 23, 2024","March 23, 2024",8,7,Humber River-Black Creek,2,0,1.5,4.78,0,0,0,1
"March 23, 2024","March 23, 2024",8,8,Eglinton-Lawrence,3,3,2.8,5.5,0,0,0,0
"March 23, 2024","March 23, 2024",8,9,Davenport,6,1,1.7,6.1,1,16,0,0
"March 23, 2024","March 23, 2024",8,10,Spadina-Fort York,7,5,1.6,5.03,1,17,0,0
"March 23, 2024","March 23, 2024",8,11,University-Rosedale,4,3,2.6,5.67,1,6,0,0
"March 23, 2024","March 23, 2024",8,12,Toronto-St. Paul's,0,3,1.7,4.89,0,0,0,0
"March 23, 2024","March 23, 2024",8,13,Toronto Centre,1,0,4.3,5.85,1,22,0,0
"March 23, 2024","March 23, 2024",8,14,Toronto-Danforth,7,0,3,4.58,1,11,0,0
"March 23, 2024","March 23, 2024",8,15,Don Valley West,4,0,2.6,6.6,0,0,0,0
"March 23, 2024","March 23, 2024",8,16,Don Valley East,0,2,1,6.58,1,18,0,0
"March 23, 2024","March 23, 2024",8,17,Don Valley North,3,2,1,5.55,0,0,0,0
"March 23, 2024","March 23, 2024",8,18,Willowdale,3,0,2.1,5.77,0,0,0,0
"March 23, 2024","March 23, 2024",8,19,Beaches-East York,2,2,2,5.49,0,0,0,0
"March 23, 2024","March 23, 2024",8,20,Scarborough Southwest,1,0,2.2,5.84,0,0,0,1
"March 23, 2024","March 23, 2024",8,21,Scarborough Centre,1,3,1.6,5.96,1,18,0,0
"March 23, 2024","March 23, 2024",8,22,Scarborough-Agincourt,4,2,2.2,5.86,0,0,0,0
"March 23, 2024","March 23, 2024",8,23,Scarborough North,2,2,4.6,5.88,0,0,0,0
"March 23, 2024","March 23, 2024",8,24,Scarborough-Guildwood,1,5,1.8,5.09,0,0,0,0
"March 23, 2024","March 23, 2024",8,25,Scarborough-Rouge Park,1,2,2.7,6,0,0,0,0
"March 23, 2024","March 23, 2024",9,1,Etobicoke North,3,1,1.7,5.62,1,18,0,0
"March 23, 2024","March 23, 2024",9,2,Etobicoke Centre,6,0,4.4,5.51,1,14,0,0
"March 23, 2024","March 23, 2024",9,3,Etobicoke-Lakeshore,2,1,2.4,5.19,1,12,0,0
"March 23, 2024","March 23, 2024",9,4,Parkdale-High Park,6,4,3.4,5.46,2,19,0,0
"March 23, 2024","March 23, 2024",9,5,York South-Weston,4,2,1,4.08,0,0,0,0
"March 23, 2024","March 23, 2024",9,6,York Centre,1,2,4.9,5.77,0,0,0,0
"March 23, 2024","March 23, 2024",9,7,Humber River-Black Creek,0,2,1,6.16,0,0,0,0
"March 23, 2024","March 23, 2024",9,8,Eglinton-Lawrence,4,2,1.9,5.11,0,0,0,0
